2019_08_05-17_57_56
Time,Unit,Sample#,sens.type1,val1,...
17:58:02.044,14,2,0,3556,16,4952,32,322,48,100,64,520,80,351,96,26683,112,753,128,2872,144,4656,160,2398,176,2869,240,543,253,29480,254,22554,
17:58:06.042,14,3,0,3555,16,5008,32,365,48,138,64,559,80,391,96,26683,112,792,128,2870,144,4712,160,2433,176,2869,240,566,253,29472,254,22614,
17:58:10.042,14,4,0,3555,16,5029,32,407,48,168,64,596,80,431,96,26683,112,830,128,2870,144,4758,160,2468,176,2868,240,586,253,29480,254,22650,
17:58:14.048,14,5,0,3555,16,4982,32,447,48,195,64,632,80,469,96,26683,112,867,128,2868,144,4708,160,2501,176,2868,240,584,253,29496,254,22638,
17:58:18.043,14,6,0,3555,16,4941,32,487,48,218,64,668,80,505,96,26683,112,904,128,2870,144,4667,160,2534,176,2868,240,589,253,29520,254,22566,
17:58:22.046,14,7,0,3555,16,4970,32,526,48,239,64,702,80,541,96,26683,112,939,128,2871,144,4664,160,2566,176,2869,240,577,253,29540,254,22506,
17:58:26.046,14,8,0,3555,16,4980,32,565,48,258,64,736,80,577,96,26682,112,974,128,2870,144,4695,160,2597,176,2869,240,581,253,29552,254,22478,
17:58:30.052,14,9,0,3555,16,4939,32,602,48,275,64,769,80,611,96,26683,112,1008,128,2869,144,4662,160,2627,176,2868,240,513,253,29580,254,22418,
17:58:34.047,14,10,1,5332,17,7395,33,974,49,458,65,1217,81,982,96,26683,113,1577,129,4331,145,6972,161,3988,177,4326,240,620,253,29580,254,22346,
17:58:38.050,14,11,2,10647,18,15008,34,2092,50,1014,66,2550,82,2089,96,26683,114,3247,130,4153,146,14068,162,7957,178,4137,240,624,253,29592,254,22286,
17:58:42.050,14,12,3,21246,18,15035,35,4475,51,2355,67,5295,83,4439,96,26684,115,6606,131,7761,146,14228,163,15392,179,7764,240,624,253,29596,254,22246,
17:58:46.054,14,13,3,21245,18,14903,36,8277,52,4313,68,9592,84,8136,96,26683,116,11437,132,22,146,14108,163,14667,180,21,240,623,253,29592,254,22206,
17:58:50.051,14,14,3,21244,18,14838,37,12657,53,5983,69,14608,85,12768,96,26683,117,17171,133,43,146,14027,163,13768,181,43,240,623,253,29592,254,22178,
17:58:54.055,14,15,3,21245,18,14809,37,9626,53,4106,69,11061,85,9988,96,26683,117,12783,133,45,146,13978,163,12989,181,43,240,626,253,29588,254,22130,
17:58:58.054,14,16,3,21244,18,14788,37,7267,53,2862,69,8319,85,7783,96,26683,117,9425,133,44,146,13932,163,12314,181,43,240,624,253,29596,254,22114,
17:59:02.057,14,17,3,21242,18,14779,37,5448,53,2083,69,6208,85,6044,96,26683,117,6905,133,45,146,13910,163,11727,181,43,240,623,253,29596,254,22082,
17:59:06.055,14,18,3,21243,18,14853,37,4057,53,1629,69,4584,85,4668,96,26683,117,5084,133,43,146,13906,164,20343,181,43,240,574,253,29600,254,22062,
17:59:10.057,14,19,3,21243,18,15111,37,2996,53,1361,69,3338,85,3589,96,26683,117,3823,133,44,146,14241,164,16192,181,43,240,587,253,29612,254,22066,
17:59:14.059,14,20,3,21244,18,14967,37,2196,53,1208,69,2381,85,2740,96,26682,117,2970,133,45,146,14066,164,12987,181,43,240,590,253,29616,254,22058,
17:59:18.060,14,21,3,21243,18,14901,37,1596,53,1123,69,1655,85,2077,96,26682,117,2426,133,44,146,14035,164,10491,181,43,240,532,253,29620,254,22042,
17:59:22.058,14,22,3,21240,18,28650,37,1156,53,1068,69,1114,85,1569,96,26682,117,2086,133,45,146,32767,165,17099,181,43,240,535,253,29624,254,22082,
