2019_08_02-17_20_05
Time,Unit,Sample#,sens.type1,val1,...
17:20:09.611,13,2,0,1490,0,2435,0,2622,0,1635,0,2899,0,2328,0,12666,0,23537,0,2832,0,3119,0,5,0,2828,240,1645,253,27084,254,27858,
17:20:10.113,13,3,0,1513,0,2442,0,2626,0,1654,0,2898,0,2337,0,12503,0,23173,0,2830,0,3115,0,5,0,2828,240,1638,253,27088,254,27850,
17:20:10.181,14,2,0,26698,0,3987,0,2649,0,2269,0,2545,0,1540,0,2497,0,2522,0,2872,0,3630,0,4189,0,2873,240,1809,253,28148,254,23722,
17:20:10.614,13,4,0,1535,0,2449,0,2629,0,1673,0,2897,0,2345,0,12346,0,22845,0,2830,0,3112,0,5,0,2828,240,1644,253,27088,254,27846,
17:20:10.848,14,3,0,26698,0,3967,0,2654,0,2277,0,2551,0,1564,0,2504,0,2525,0,2869,0,3630,0,4167,0,2873,240,1810,253,28152,254,23726,
17:20:11.117,13,5,0,1557,0,2456,0,2634,0,1692,0,2896,0,2353,0,12193,0,22544,0,2830,0,3109,0,5,0,2830,240,1649,253,27088,254,27846,
17:20:11.181,14,4,0,26698,0,3947,0,2658,0,2285,0,2557,0,1587,0,2510,0,2529,0,2870,0,3628,0,4146,0,2873,240,1810,253,28144,254,23714,
17:20:11.616,13,6,0,1578,0,2463,0,2637,0,1710,0,2895,0,2361,0,12043,0,22268,0,2830,0,3105,0,5,0,2828,240,1644,253,27092,254,27850,
17:20:11.685,14,5,0,26699,0,3927,0,2662,0,2292,0,2562,0,1611,0,2516,0,2532,0,2870,0,3627,0,4125,0,2871,240,1811,253,28148,254,23710,
17:20:12.117,13,7,0,1599,0,2470,0,2641,0,1727,0,2894,0,2368,0,11899,0,22014,0,2830,0,3102,0,5,0,2828,240,1645,253,27092,254,27850,
17:20:12.186,14,6,0,26698,0,3908,0,2666,0,2299,0,2567,0,1633,0,2522,0,2535,0,2870,0,3627,0,4104,0,2873,240,1812,253,28140,254,23718,
17:20:12.618,13,8,0,1619,0,2476,0,2644,0,1745,0,2893,0,2376,0,11759,0,21779,0,2830,0,3099,0,5,0,2828,240,1645,253,27084,254,27850,
17:20:12.684,14,7,0,26698,0,3889,0,2670,0,2307,0,2572,0,1655,0,2528,0,2538,0,2871,0,3627,0,4084,0,2871,240,1811,253,28144,254,23718,
17:20:13.121,13,9,0,1639,0,2483,0,2648,0,1762,0,2892,0,2383,0,11621,0,21560,0,2832,0,3096,0,5,0,2828,240,1642,253,27092,254,27858,
17:20:13.187,14,8,0,26698,0,3870,0,2674,0,2313,0,2577,0,1678,0,2534,0,2541,0,2871,0,3626,0,4065,0,2870,240,1807,253,28148,254,23718,
17:20:13.619,13,10,0,1657,0,2489,0,2651,0,1779,0,2890,0,2390,0,11488,0,21356,0,2831,0,3093,0,5,0,2828,240,1646,253,27084,254,27858,
17:20:13.690,14,9,0,26699,0,3852,0,2678,0,2320,0,2582,0,1699,0,2539,0,2544,0,2871,0,3626,0,4045,0,2873,240,1810,253,28144,254,23718,
17:20:14.121,13,11,0,1676,0,2495,0,2654,0,1795,0,2889,0,2397,0,11359,0,21167,0,2830,0,3090,0,5,0,2828,240,1645,253,27084,254,27850,
17:20:14.188,14,10,0,26698,0,3834,0,2681,0,2327,0,2586,0,1720,0,2544,0,2547,0,2870,0,3626,0,4026,0,2870,240,1821,253,28144,254,23722,
17:20:14.622,13,12,0,1694,0,2501,0,2658,0,1811,0,2889,0,2404,0,11233,0,20990,0,2830,0,3087,0,5,0,2827,240,1657,253,27092,254,27862,
