2019_08_06-08_56_10
Time,Unit,Sample#,sens.type1,val1,...
08:56:15.094,13,2,0,379,16,477,32,3369,48,1477,64,3342,80,9020,96,5498,112,26047,128,2911,144,1175,160,26108,176,3032,240,17332,253,27664,254,-22414,
08:56:16.777,14,2,0,10512,16,431,32,70,48,49,64,181,80,159,96,26695,112,18014,128,2872,144,5186,224,2876,176,2876,240,4058,253,29184,254,23502,
08:56:17.023,14,3,0,10365,16,479,32,126,48,103,64,232,80,210,96,26694,112,17717,128,2875,144,5186,224,2877,176,2877,240,4055,253,29176,254,23482,
08:56:17.095,13,3,0,404,16,522,32,3359,48,1486,64,3329,80,8968,96,5477,112,25977,128,2916,144,1213,160,25914,176,3023,240,17341,253,27672,254,-22402,
08:56:17.277,14,4,0,10224,16,524,32,179,48,155,64,283,80,260,96,26694,112,17431,128,2874,144,5185,224,2875,176,2875,240,4048,253,29172,254,23478,
08:56:17.528,14,5,0,10088,16,569,32,232,48,206,64,332,80,309,96,26694,112,17154,128,2874,144,5185,224,2875,176,2875,240,4049,253,29172,254,23482,
08:56:17.778,14,6,0,9956,16,613,32,283,48,256,64,380,80,356,96,26694,112,16886,128,2872,144,5186,224,2875,176,2875,240,4054,253,29172,254,23486,
08:56:18.030,14,7,0,9827,16,656,32,332,48,304,64,427,80,402,96,26694,112,16623,128,2874,144,5186,224,2874,176,2874,240,4035,253,29172,254,23482,
08:56:18.281,14,8,0,9700,16,698,32,381,48,351,64,473,80,448,96,26694,112,16368,128,2873,144,5186,224,2875,176,2875,240,4049,253,29172,254,23494,
08:56:18.532,14,9,0,9577,16,739,32,429,48,396,64,518,80,492,96,26694,112,16118,128,2873,144,5187,224,2876,176,2876,240,3556,253,29172,254,23482,
08:56:18.783,14,10,1,14140,17,1184,33,730,49,683,65,858,81,819,96,26694,112,15862,129,4329,145,7780,224,4323,177,4323,240,3760,253,29176,254,23474,
08:56:19.033,14,11,1,13873,18,2511,34,1642,50,1544,66,1883,82,1798,96,26695,112,15551,130,4144,146,15880,224,4131,178,4131,240,3231,253,29172,254,23470,
08:56:19.095,13,4,0,421,16,559,32,3349,48,1496,64,3316,80,8923,96,5468,112,25950,128,2915,144,1246,160,25811,176,3020,240,17329,253,27676,254,-22390,
08:56:19.286,14,12,1,13577,19,5271,35,3685,51,3498,67,4108,83,3949,96,26694,112,15157,131,7760,146,15672,224,7762,179,7762,240,1789,253,29176,254,23474,
08:56:19.535,14,13,1,13175,20,9674,36,7024,52,6678,68,7693,84,7398,96,26694,112,14582,132,42,146,15592,224,32,180,32,240,2032,253,29172,254,23466,
08:56:19.787,14,14,1,12582,21,14918,37,10785,53,10661,69,11748,85,11724,96,26695,112,14033,133,63,146,15575,224,63,181,63,240,2143,253,29164,254,23474,
