2019_08_02-12_10_04
Time,Unit,Sample#,sens.type1,val1,...
12:10:08.691,14,2,0,2805,0,2839,0,26701,0,2651,0,2802,0,2790,0,2789,0,2632,0,2870,0,4370,0,3221,0,2871,
12:10:09.191,14,3,0,2805,0,2839,0,26701,0,2653,0,2802,0,2790,0,2789,0,2633,0,2871,0,4370,0,3219,0,2870,
12:10:09.691,14,4,0,2806,0,2839,0,26701,0,2654,0,2802,0,2790,0,2790,0,2634,0,2871,0,4370,0,3219,0,2870,
12:10:10.194,14,5,0,2806,0,2839,0,26701,0,2655,0,2803,0,2790,0,2790,0,2635,0,2871,0,4370,0,3217,0,2870,
12:10:10.696,14,6,0,2806,0,2840,0,26701,0,2656,0,2802,0,2791,0,2790,0,2636,0,2871,0,4370,0,3216,0,2870,
12:10:11.196,14,7,0,2807,0,2840,0,26701,0,2657,0,2803,0,2791,0,2790,0,2637,0,2871,0,4370,0,3215,0,2872,
12:10:11.695,14,8,0,2807,0,2840,0,26701,0,2658,0,2803,0,2791,0,2790,0,2638,0,2869,0,4371,0,3214,0,2870,
12:10:12.199,14,9,0,2807,0,2840,0,26701,0,2659,0,2803,0,2791,0,2791,0,2639,0,2871,0,4370,0,3213,0,2870,
12:10:12.697,14,10,0,2807,0,2840,0,26700,0,2660,0,2803,0,2791,0,2791,0,2640,0,2869,0,4370,0,3212,0,2870,
12:10:13.199,14,11,0,2808,0,2841,0,26701,0,2661,0,2804,0,2792,0,2792,0,2641,0,2871,0,4370,0,3211,0,2870,
12:10:13.702,14,12,0,2808,0,2841,0,26700,0,2662,0,2804,0,2792,0,2792,0,2641,0,2869,0,4370,0,3210,0,2870,
12:10:14.202,14,13,0,2808,0,2841,0,26701,0,2663,0,2804,0,2792,0,2792,0,2642,0,2869,0,4370,0,3209,0,2870,
12:10:14.701,14,14,0,2809,0,2841,0,26701,0,2664,0,2804,0,2793,0,2792,0,2643,0,2871,0,4369,0,3208,0,2870,
12:10:15.205,14,15,0,2809,0,2841,0,26701,0,2665,0,2805,0,2793,0,2793,0,2644,0,2869,0,4369,0,3207,0,2870,
12:10:15.702,14,16,0,2809,0,2841,0,26701,0,2666,0,2805,0,2793,0,2793,0,2645,0,2869,0,4369,0,3206,0,2870,
12:10:16.205,14,17,0,2809,0,2841,0,26701,0,2666,0,2805,0,2794,0,2793,0,2646,0,2869,0,4368,0,3205,0,2870,
12:10:16.709,14,18,0,2810,0,2842,0,26700,0,2667,0,2805,0,2794,0,2793,0,2646,0,2871,0,4369,0,3204,0,2872,
