01Log2019_08_01-15_30_53.csv
08/01/2019    15:30:53.959, VI started
08/01/2019    15:32:30.261, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:30.376, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:31.260, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:31.377, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:32.260, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:32.378, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:33.263, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:33.379, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:34.262, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:34.380, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:35.264, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:35.381, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:36.266, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:36.382, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:37.266, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:37.383, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:38.265, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:38.383, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:39.268, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:39.386, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:40.268, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:40.385, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:41.269, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:41.387, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:42.281, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:42.388, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:43.271, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:43.388, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:44.271, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:44.390, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:45.274, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:45.390, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:46.272, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:46.391, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:47.279, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:47.393, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:48.275, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:48.393, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:49.277, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:49.394, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:50.276, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:50.395, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:51.281, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:51.397, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:52.280, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:52.397, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:53.293, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:53.398, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:54.281, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:54.399, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:55.284, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:55.400, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:56.282, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:56.401, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:57.285, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:57.402, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:58.285, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:58.403, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:59.290, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:32:59.404, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:00.286, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:00.404, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:01.290, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:01.408, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:02.294, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:02.407, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:03.291, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:03.408, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:04.289, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:04.408, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:05.410, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:05.461, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:06.291, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:06.410, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:07.293, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:07.411, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:08.296, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:08.412, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:09.295, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:09.413, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:10.299, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:10.414, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:11.297, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:11.415, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:12.299, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:12.416, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:13.298, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:13.417, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:14.303, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:14.418, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:15.300, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:15.420, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:16.306, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:16.421, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:17.302, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:17.424, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:18.305, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:18.422, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:19.305, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:19.423, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:20.306, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:20.424, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:21.305, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:21.424, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:22.312, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:22.426, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:23.308, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:23.427, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:24.310, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:24.428, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:25.311, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:25.428, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:26.313, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:26.430, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:27.319, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:27.431, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:28.315, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:28.431, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:29.316, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:29.432, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:30.315, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:30.433, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:31.315, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:31.435, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:32.318, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:32.436, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:33.320, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:33.436, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:34.320, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:34.437, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:35.320, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:35.438, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:36.323, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:36.439, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:37.320, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:37.440, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:38.323, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:38.440, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:39.327, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:39.442, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:40.325, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:40.442, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:41.325, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:41.443, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:42.328, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:42.445, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:43.328, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:43.446, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:44.332, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:44.447, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:45.329, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:45.448, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:46.332, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:46.450, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:47.330, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:47.449, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:48.333, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:48.450, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:49.333, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:49.451, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:50.338, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:50.452, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:51.335, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:51.454, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:52.338, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:52.457, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:53.338, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:53.455, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:54.338, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:54.457, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:55.338, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:55.458, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:56.344, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:56.458, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:57.340, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:57.459, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:58.343, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:58.459, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:59.342, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:33:59.460, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:00.344, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:00.461, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:01.345, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:01.462, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:02.347, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:02.464, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:03.345, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:03.465, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:04.348, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:04.466, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:05.348, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:05.467, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:06.350, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:06.467, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:07.352, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:07.468, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:08.351, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:08.469, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:09.355, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:09.470, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:10.353, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:10.471, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:11.353, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:11.472, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:12.367, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:12.473, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:13.355, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:13.475, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:14.358, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:14.475, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:15.357, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:15.476, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:16.360, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:16.477, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:17.360, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:17.477, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:18.363, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:18.479, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:19.361, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:19.480, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:20.364, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:20.481, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:21.363, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:21.481, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:22.365, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:22.483, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:23.365, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:23.484, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:24.371, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:24.485, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:25.368, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:25.486, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:26.369, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:26.486, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:27.369, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:27.487, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:28.371, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:28.489, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:29.373, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:29.490, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:30.374, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:30.490, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:31.372, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:31.491, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:32.374, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:34:32.492, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:36:43.616, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:36:44.502, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:36:44.617, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:36:45.500, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:36:45.618, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:36:46.502, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:36:46.619, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:36:47.501, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:36:47.620, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:36:48.504, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:36:48.621, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:36:49.504, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:36:49.622, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:36:50.508, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:36:50.622, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:36:51.504, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:36:51.623, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:36:52.508, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:36:52.626, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:36:53.507, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:36:53.626, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:36:54.509, ERROR: Not logging to file, hit start trigger!
08/01/2019    15:36:54.626, ERROR: Not logging to file, hit start trigger!
