01Log2019_08_05-18_12_07.csv
08/05/2019    18:12:07.650, VI started
08/05/2019    18:12:09.431, Logging to: 2019_08_05-18_12_09_Data.csv
08/05/2019    18:12:09.431, Trigger sent to #14, T=4000ms
08/05/2019    19:05:24.237, Stop sent to #14
08/05/2019    19:05:27.787, Logging to: 2019_08_05-19_05_27_Data.csv
08/05/2019    19:05:27.788, Trigger sent to #14, T=100ms
08/05/2019    19:08:26.222, Stop sent to #14
