01Log2019_08_05-21_43_14.csv
08/05/2019    21:43:14.987, VI started
08/05/2019    21:43:15.140, Announcement from #14
08/05/2019    21:43:24.830, Logging to: 2019_08_05-21_43_24_Data.csv
08/05/2019    21:43:24.830, Trigger sent to #14, T=2000ms
08/05/2019    21:50:56.108, Announcement from #14
08/05/2019    21:51:18.133, Trigger sent to #14, T=2000ms
08/05/2019    21:52:37.073, Stop sent to #14
