01Log2019_08_04-19_07_21.csv
08/04/2019    19:07:21.988, VI started
08/04/2019    19:07:22.373, Announcement from #14
08/04/2019    19:07:22.401, Announcement from #13
08/04/2019    19:08:04.834, Announcement from #12
08/04/2019    19:08:04.874, ERROR from #12 : failed to initalize IO Expander 
08/04/2019    19:08:04.876, ERROR from #12 : failed to initalize ADC
08/04/2019    19:08:04.877, ERROR from #12 : VEML7700 light sensor not found - continue without
08/04/2019    19:08:04.878, ERROR from #12 : Si7021 RH T sensor not found at initalization - continue without
08/04/2019    19:08:41.309, Logging to: 2019_08_04-19_08_41_Data.csv
08/04/2019    19:08:41.309, Trigger sent to #255, T=500ms
08/04/2019    19:08:43.950, ERROR from #12 : ADC2 readout failed - timeout
08/04/2019    19:08:43.950, ERROR from #12 : ADC3 readout failed - timeout
08/04/2019    19:08:43.951, ERROR from #12 : ADC2 readout failed - timeout
08/04/2019    19:08:43.952, ERROR from #12 : ADC3 readout failed - timeout
08/04/2019    19:08:43.953, ERROR from #12 : ADC2 readout failed - timeout
08/04/2019    19:08:43.954, ERROR from #12 : ADC3 readout failed - timeout
08/04/2019    19:08:43.955, ERROR from #12 : ADC2 readout failed - timeout
08/04/2019    19:08:43.956, ERROR from #12 : ADC3 readout failed - timeout
08/04/2019    19:08:46.433, ERROR from #12 : ADC2 readout failed - timeout
08/04/2019    19:08:46.434, ERROR from #12 : ADC3 readout failed - timeout
08/04/2019    19:08:46.435, ERROR from #12 : ADC2 readout failed - timeout
08/04/2019    19:08:46.437, ERROR from #12 : ADC3 readout failed - timeout
08/04/2019    19:08:46.437, ERROR from #12 : ADC2 readout failed - timeout
08/04/2019    19:08:46.438, ERROR from #12 : ADC3 readout failed - timeout
08/04/2019    19:08:46.439, ERROR from #12 : ADC2 readout failed - timeout
08/04/2019    19:08:46.440, ERROR from #12 : ADC3 readout failed - timeout
08/04/2019    19:08:48.954, ERROR from #12 : ADC2 readout failed - timeout
08/04/2019    19:08:48.954, ERROR from #12 : ADC3 readout failed - timeout
08/04/2019    19:08:48.955, ERROR from #12 : ADC2 readout failed - timeout
08/04/2019    19:08:48.956, ERROR from #12 : ADC3 readout failed - timeout
08/04/2019    19:08:48.957, ERROR from #12 : ADC2 readout failed - timeout
08/04/2019    19:08:48.957, ERROR from #12 : ADC3 readout failed - timeout
08/04/2019    19:08:48.958, ERROR from #12 : ADC2 readout failed - timeout
08/04/2019    19:08:48.959, ERROR from #12 : ADC3 readout failed - timeout
08/04/2019    19:08:51.538, ERROR from #12 : ADC2 readout failed - timeout
08/04/2019    19:08:51.539, ERROR from #12 : ADC3 readout failed - timeout
08/04/2019    19:08:51.540, ERROR from #12 : ADC2 readout failed - timeout
08/04/2019    19:08:51.541, ERROR from #12 : ADC3 readout failed - timeout
08/04/2019    19:08:51.542, ERROR from #12 : ADC2 readout failed - timeout
08/04/2019    19:08:51.543, ERROR from #12 : ADC3 readout failed - timeout
08/04/2019    19:08:51.544, ERROR from #12 : ADC2 readout failed - timeout
08/04/2019    19:08:51.545, ERROR from #12 : ADC3 readout failed - timeout
