01Log2019_08_05-19_14_38.csv
08/05/2019    19:14:38.591, VI started
08/05/2019    19:14:46.255, Reset sent to #255
08/05/2019    19:14:47.803, Announcement from #12
08/05/2019    19:14:47.808, ERROR from #12 : failed to initalize IO Expander 
08/05/2019    19:14:47.809, Announcement from #13
08/05/2019    19:14:47.810, ERROR from #12 : failed to initalize ADC
08/05/2019    19:14:47.812, ERROR from #12 : VEML7700 light sensor not found - continue without
08/05/2019    19:14:47.813, ERROR from #12 : Si7021 RH T sensor not found at initalization - continue without
08/05/2019    19:14:48.631, Announcement from #14
08/05/2019    19:14:55.042, Logging to: 2019_08_05-19_14_55_Data.csv
08/05/2019    19:14:55.043, Trigger sent to #255, T=2000ms
08/05/2019    19:14:57.370, ERROR from #12 : ADC2 readout failed - timeout
08/05/2019    19:14:57.371, ERROR from #12 : ADC3 readout failed - timeout
08/05/2019    19:14:57.373, ERROR from #12 : ADC2 readout failed - timeout
08/05/2019    19:14:57.374, ERROR from #12 : ADC3 readout failed - timeout
08/05/2019    19:14:57.375, ERROR from #12 : ADC2 readout failed - timeout
08/05/2019    19:14:57.377, ERROR from #12 : ADC3 readout failed - timeout
08/05/2019    19:14:57.378, ERROR from #12 : ADC2 readout failed - timeout
08/05/2019    19:14:57.380, ERROR from #12 : ADC3 readout failed - timeout
08/05/2019    19:14:59.742, ERROR from #12 : ADC2 readout failed - timeout
08/05/2019    19:14:59.742, ERROR from #12 : ADC3 readout failed - timeout
08/05/2019    19:14:59.743, ERROR from #12 : ADC2 readout failed - timeout
08/05/2019    19:14:59.744, ERROR from #12 : ADC3 readout failed - timeout
08/05/2019    19:14:59.745, ERROR from #12 : ADC2 readout failed - timeout
08/05/2019    19:14:59.746, ERROR from #12 : ADC3 readout failed - timeout
08/05/2019    19:14:59.747, ERROR from #12 : ADC2 readout failed - timeout
08/05/2019    19:14:59.748, ERROR from #12 : ADC3 readout failed - timeout
08/05/2019    19:15:01.813, ERROR from #12 : ADC2 readout failed - timeout
08/05/2019    19:15:01.814, ERROR from #12 : ADC3 readout failed - timeout
08/05/2019    19:15:01.815, ERROR from #12 : ADC2 readout failed - timeout
08/05/2019    19:15:01.817, ERROR from #12 : ADC3 readout failed - timeout
08/05/2019    19:15:01.818, ERROR from #12 : ADC2 readout failed - timeout
08/05/2019    19:15:01.820, ERROR from #12 : ADC3 readout failed - timeout
08/05/2019    19:15:01.821, ERROR from #12 : ADC2 readout failed - timeout
08/05/2019    19:15:01.822, ERROR from #12 : ADC3 readout failed - timeout
08/05/2019    19:15:03.991, ERROR from #12 : ADC2 readout failed - timeout
08/05/2019    19:15:03.991, ERROR from #12 : ADC3 readout failed - timeout
08/05/2019    19:15:03.992, ERROR from #12 : ADC2 readout failed - timeout
08/05/2019    19:15:03.994, ERROR from #12 : ADC3 readout failed - timeout
08/05/2019    19:15:03.995, ERROR from #12 : ADC2 readout failed - timeout
08/05/2019    19:15:03.996, ERROR from #12 : ADC3 readout failed - timeout
08/05/2019    19:15:03.998, ERROR from #12 : ADC2 readout failed - timeout
08/05/2019    19:15:03.999, ERROR from #12 : ADC3 readout failed - timeout
08/05/2019    19:15:06.322, ERROR from #12 : ADC2 readout failed - timeout
08/05/2019    19:15:06.322, ERROR from #12 : ADC3 readout failed - timeout
