01Log2019_08_05-21_28_58.csv
08/05/2019    21:28:59.058, VI started
08/05/2019    21:29:03.402, Reset sent to #255
08/05/2019    21:29:04.940, Announcement from #14
08/05/2019    21:29:04.950, Announcement from #13
08/05/2019    21:29:20.840, Logging to: 2019_08_05-21_29_20_Data.csv
08/05/2019    21:29:20.840, Trigger sent to #255, T=2000ms
08/05/2019    21:29:33.578, Stop sent to #255
08/05/2019    21:29:44.103, Stop sent to #255
08/05/2019    21:29:44.603, ERROR: Measurement was not logged to file.
08/05/2019    21:29:51.152, Logging to: 2019_08_05-21_29_51_Data.csv
08/05/2019    21:29:51.152, Trigger sent to #255, T=2000ms
08/05/2019    21:29:57.055, ERROR from #14 : Si7021 RH T sensor not responding - continue without
08/05/2019    21:30:00.363, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:30:00.364, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:30:00.365, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:30:00.366, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:30:00.367, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:30:00.368, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:30:00.370, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:30:00.372, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:30:00.372, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:30:00.373, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:30:00.374, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:30:00.375, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:30:00.376, ERROR from #14 : failed to read IO expander status - power settings not valid
08/05/2019    21:30:03.777, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:30:03.778, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:30:03.780, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:30:03.782, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:30:03.783, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:30:03.784, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:30:03.786, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:30:03.786, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:30:03.788, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:30:03.790, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:30:03.792, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:30:03.793, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:30:03.794, ERROR from #14 : failed to read IO expander status - power settings not valid
08/05/2019    21:30:07.199, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:30:07.200, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:30:07.201, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:30:07.201, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:30:07.202, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:30:07.202, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:30:07.203, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:30:07.204, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:30:07.205, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:30:07.206, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:30:07.208, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:30:07.210, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:30:07.214, ERROR from #14 : failed to read IO expander status - power settings not valid
08/05/2019    21:30:10.758, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:30:10.758, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:30:10.760, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:30:10.760, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:30:10.761, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:30:10.762, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:30:10.763, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:30:10.765, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:30:10.767, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:30:10.768, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:30:10.770, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:30:10.771, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:30:10.772, ERROR from #14 : failed to read IO expander status - power settings not valid
08/05/2019    21:30:14.037, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:30:14.038, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:30:14.038, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:30:14.040, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:30:14.040, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:30:14.042, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:30:14.044, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:30:14.046, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:30:14.048, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:30:14.050, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:30:14.050, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:30:14.052, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:30:14.054, ERROR from #14 : failed to read IO expander status - power settings not valid
08/05/2019    21:30:17.460, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:30:17.460, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:30:17.461, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:30:17.462, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:30:17.462, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:30:17.464, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:30:17.464, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:30:17.465, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:30:17.466, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:30:17.469, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:30:17.471, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:30:17.472, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:30:17.474, ERROR from #14 : failed to read IO expander status - power settings not valid
08/05/2019    21:30:20.881, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:30:20.882, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:30:20.884, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:30:20.886, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:30:20.886, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:30:20.888, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:30:20.888, ERROR from #14 : ADC1 readout failed - timeout
08/05/2019    21:30:20.890, ERROR from #14 : ADC2 readout failed - timeout
08/05/2019    21:30:20.890, ERROR from #14 : ADC3 readout failed - timeout
08/05/2019    21:30:20.891, ERROR from #14 : ADC1 readout failed - timeout
