2019_08_05-17_32_57
Time,Unit,Sample#,sens.type1,val1,...
17:33:00.157,12,2,0,3091,16,3093,32,3091,48,3090,64,0,80,0,96,0,112,0,128,0,144,0,160,0,176,0,
17:33:02.273,13,2,0,1054,16,2720,32,2829,48,2505,64,3414,80,5949,96,5804,112,23062,128,2872,144,2831,160,16128,176,2890,240,19426,253,28292,254,40106,
17:33:03.104,14,2,0,65527,16,4940,32,2792,48,2781,64,2752,80,2294,96,26682,112,3315,128,2872,144,4671,160,3272,176,2870,240,721,253,29300,254,22646,
17:33:05.157,12,3,0,3093,16,3093,32,3092,48,3091,64,0,80,0,96,0,112,0,128,0,144,0,160,0,176,0,
17:33:07.276,13,3,0,1010,16,2704,32,2827,48,2465,64,3456,80,6197,96,5791,112,23107,128,2874,144,2828,160,16643,176,2890,240,19426,253,28288,254,40102,
17:33:08.105,14,3,0,65527,16,4929,32,2785,48,2722,64,2745,80,2295,96,26681,112,3297,128,2869,144,4656,160,3291,176,2870,240,737,253,29316,254,22670,
17:33:10.159,12,4,0,3094,16,3092,32,3093,48,3091,64,0,80,0,96,0,112,0,128,0,144,0,160,0,176,0,
17:33:12.278,13,4,0,973,16,2689,32,2827,48,2428,64,3494,80,6430,96,5787,112,23154,128,2874,144,2826,160,17084,176,2891,240,19414,253,28288,254,40106,
17:33:13.105,14,4,0,65527,16,4930,32,2779,48,2666,64,2738,80,2296,96,26682,112,3281,128,2869,144,4653,160,3311,176,2870,240,733,253,29332,254,22678,
17:33:15.159,12,5,0,3092,16,3093,32,3091,48,3092,64,0,80,0,96,0,112,0,128,0,144,0,160,0,176,0,
17:33:17.278,13,5,0,943,16,2675,32,2826,48,2392,64,3529,80,6648,96,5786,112,23193,128,2875,144,2823,160,17463,176,2893,240,19371,253,28284,254,40102,
17:33:18.113,14,5,0,65527,16,4923,32,2773,48,2611,64,2732,80,2296,96,26683,112,3265,128,2868,144,4642,160,3330,176,2870,240,729,253,29352,254,22662,
17:33:20.166,12,6,0,3092,16,3093,32,3092,48,3091,64,0,80,0,96,0,112,0,128,0,144,0,160,0,176,0,
17:33:22.278,13,6,0,917,16,2661,32,2825,48,2357,64,3561,80,6852,96,5782,112,23228,128,2874,144,2821,160,17789,176,2893,240,19382,253,28284,254,40110,
17:33:23.107,14,6,0,65527,16,4935,32,2767,48,2557,64,2725,80,2297,96,26682,112,3250,128,2868,144,4649,160,3348,176,2870,240,731,253,29340,254,22630,
17:33:25.171,12,7,0,3093,16,3092,32,3092,48,3091,64,0,80,0,96,0,112,0,128,0,144,0,160,0,176,0,
17:33:27.279,13,7,0,895,16,2649,32,2824,48,2322,64,3590,80,7045,96,5774,112,23257,128,2874,144,2817,160,18068,176,2896,240,19353,253,28276,254,40106,
17:33:28.110,14,7,0,65527,16,4922,32,2761,48,2505,64,2719,80,2297,96,26683,112,3235,128,2870,144,4641,160,3366,176,2870,240,729,253,29348,254,22594,
